,0,1,2,3,4,5,6,7,8,9,10,11,target
843,0.778594,0.2426433,0.10994777,0.08770752,0.0745433,0.12861963,0.4625005,0.22099906,0.118560456,0.15665898,0.40472746,1.0,4.0
844,0.9239502,0.38033614,0.14847565,0.110298716,0.07480966,0.19171336,0.7361769,0.3389785,0.24204394,0.4829017,0.83243114,1.0,4.0
845,0.89785534,0.3755981,0.11402125,0.057138387,0.032962345,0.08886586,0.27673373,0.17923723,0.15067726,0.32533112,0.7936345,1.0,4.0
846,0.8815656,0.45488787,0.16494581,0.078792684,0.04671817,0.083297044,0.19847907,0.15312357,0.17482004,0.32349387,0.7463222,1.0,4.0
847,0.7491805,0.68306196,0.5592643,0.50073445,0.42773515,0.54933625,0.7318982,0.5888203,0.62359667,0.6459475,0.8650156,1.0,4.0
848,0.58520716,0.61540854,0.60584915,0.6583377,0.6438433,0.66144943,1.0,0.69661164,0.5789649,0.5888587,0.70319873,0.8365313,1.0
849,0.5752328,0.74983954,0.834656,1.0,0.7573471,0.3514565,0.38434285,0.23412111,0.2312537,0.2980074,0.3924651,0.4849683,4.0
850,0.28822586,0.22479089,0.30585518,1.0,0.57985395,0.18205369,0.24798073,0.3115523,0.42040986,0.46530652,0.45654547,0.36251035,4.0
851,0.06015081,0.096648835,0.29596242,1.0,0.61079854,0.36648023,0.36135852,0.33810267,0.23989163,0.17107183,0.11669008,0.085801445,4.0
852,0.14162052,0.19788414,0.5454215,1.0,0.36865658,0.17473492,0.11558938,0.066609435,0.04199335,0.038098704,0.068619795,0.13508575,4.0
853,0.23838128,0.18901138,0.6962929,1.0,0.16151883,0.05358377,0.097048424,0.062276192,0.0637616,0.08784145,0.17117254,0.2865377,4.0
854,0.24576244,0.13803084,0.7331608,1.0,0.116512954,0.04019543,0.11086013,0.09135253,0.09838807,0.13710256,0.25150374,0.33365178,4.0
855,0.26018625,0.14046311,0.6820142,1.0,0.1337501,0.04991915,0.09238408,0.10568199,0.11939396,0.15457594,0.25713602,0.3109762,4.0
856,0.13580595,0.11580774,0.5682533,1.0,0.17419513,0.05081905,0.06478382,0.07330292,0.08853415,0.109259054,0.16978532,0.16101459,4.0
857,0.12821661,0.2263457,0.4449927,1.0,0.26030803,0.07557954,0.116477735,0.08405886,0.098945156,0.12286595,0.21285266,0.18442428,0.0
858,0.17316067,0.37066287,0.55866534,1.0,0.33170706,0.10098585,0.14882688,0.08471535,0.09767861,0.13556279,0.2787934,0.2933462,4.0
859,0.5745663,1.0,0.9818705,0.9358021,0.27328095,0.17641026,0.25949082,0.10173282,0.09798558,0.16001388,0.49490416,0.928549,4.0
860,0.43268484,0.72095156,0.20765583,0.17179304,0.0717012,0.1442016,0.2630867,0.072108485,0.044305865,0.07809329,0.36740553,1.0,4.0
861,0.58753717,0.68201596,0.23028716,0.21479927,0.11615602,0.21251489,0.50921494,0.17793642,0.09387811,0.10157936,0.36274672,1.0,4.0
862,0.7306209,0.54817045,0.3793403,0.48430216,0.2497028,0.27099422,0.5756452,0.41281295,0.26714942,0.3138484,0.6046242,1.0,4.0
863,0.7294214,0.28981453,0.16989361,0.21344809,0.07098546,0.11059241,0.3388546,0.18522307,0.1311412,0.2645986,0.66148865,1.0,4.0
864,0.7565681,0.26556662,0.1566967,0.15967327,0.03605974,0.06995293,0.22541569,0.120611265,0.097279646,0.24552342,0.70225954,1.0,4.0
865,0.88184416,0.33747447,0.155948,0.19676915,0.2925459,0.97792745,1.0,0.43760312,0.2707411,0.369557,0.7129511,0.95805085,4.0
866,0.48714435,0.21392778,0.14791748,0.18310063,0.46048912,1.0,0.53901505,0.28795034,0.21803977,0.2459771,0.26925716,0.48063397,4.0
867,0.74595577,0.41072384,0.3731695,0.34533232,0.7460444,0.79271674,0.51736647,0.47086608,0.6060067,0.5401818,0.54779035,1.0,1.0
868,0.5962221,0.48797426,0.42329398,0.38720775,0.52966064,0.29961368,0.2124265,0.21427749,0.4343351,0.3840904,0.5181961,1.0,4.0
869,0.34834105,0.30058938,0.35996374,0.43755785,0.46341854,0.22988719,0.3369516,0.52316844,0.87812716,0.89360636,0.9341349,1.0,4.0
870,0.26536816,0.31682813,0.4495249,0.8090807,1.0,0.7294473,0.7442764,0.75629765,0.61352074,0.41962186,0.39075524,0.5782838,4.0
871,0.4078199,0.5734106,0.8853008,1.0,0.79639363,0.47125477,0.24978475,0.14643085,0.113539904,0.09474605,0.23524483,0.45845196,4.0
872,0.8476424,0.75114554,0.86681974,1.0,0.6364964,0.21288666,0.1003767,0.10806886,0.17196545,0.2518437,0.5524348,0.8153982,4.0
873,0.96710414,0.65577704,0.51808304,0.65494007,0.84232795,0.4901731,0.20669584,0.35379645,0.5252222,0.60831165,0.79070115,1.0,4.0
874,0.8095114,0.5381777,0.40008327,0.3841919,0.5893795,1.0,0.5102852,0.5175339,0.6571129,0.69616616,0.75115436,0.86110306,4.0
875,0.42588615,0.5067427,0.6582521,0.5653604,0.3927821,0.7328214,0.99445796,1.0,0.4542809,0.3550626,0.43043464,0.5026938,4.0
876,0.2944943,1.0,0.8180463,0.529206,0.29586655,0.26949143,0.7434905,0.8386784,0.55580413,0.2049813,0.41212416,0.4651324,4.0
877,0.3798724,1.0,0.5559215,0.63491935,0.31014895,0.26811728,0.7282358,0.45667884,0.764891,0.29223844,0.56426495,0.46035638,4.0
878,0.35889113,0.64522195,0.19752957,0.40376464,0.19975255,0.3660729,1.0,0.28161946,0.34669858,0.24969283,0.54598,0.2615939,4.0
879,0.17410333,0.40194765,0.08130755,0.1468688,0.071210176,0.2958116,1.0,0.18475509,0.14433166,0.14263321,0.30908462,0.09588334,4.0
880,0.07894661,0.24326767,0.07093386,0.15104195,0.08684922,0.32567844,1.0,0.2909808,0.25696886,0.102069184,0.1395973,0.05267183,4.0
881,0.42601946,0.8355646,0.5213507,0.52305156,0.3333203,0.35247374,0.49051732,0.54046357,1.0,0.3564589,0.21686833,0.26443583,4.0
882,0.5361033,1.0,0.53906065,0.29592386,0.13342297,0.08333756,0.0777678,0.21193686,0.42031065,0.15743962,0.124340914,0.26688486,4.0
883,0.5193358,1.0,0.530605,0.23561957,0.09033277,0.035760093,0.046367105,0.07462088,0.14128368,0.07034165,0.09033434,0.25054312,4.0
884,0.587811,1.0,0.64009506,0.36308613,0.18001094,0.24083285,0.23838612,0.09152413,0.09606967,0.07845452,0.1261821,0.3308014,4.0
885,0.23178948,0.24409084,0.22125521,0.1986209,0.30837104,1.0,0.5797028,0.12052872,0.124814965,0.14768769,0.18668956,0.23269492,4.0
886,0.3598742,0.23310882,0.25513896,0.24165411,0.5327007,1.0,0.42037252,0.19080412,0.2867148,0.34400198,0.34739774,0.38485953,3.0
887,1.0,0.7472341,0.73822075,0.5788232,0.7259529,0.8106505,0.28040883,0.25242388,0.38573644,0.44604954,0.4806851,0.82662845,4.0
888,0.73032576,0.4593173,0.319631,0.25161093,0.32307884,0.22220376,0.19252798,0.29278493,0.5415207,0.6124651,0.7117736,1.0,4.0
889,0.24942635,0.17767401,0.20981461,0.35576612,0.79780084,0.784413,0.901221,1.0,0.916745,0.67293787,0.5014334,0.7677564,4.0
890,0.34008357,0.46527842,0.7268899,0.8793867,1.0,0.6593094,0.38933933,0.2656382,0.2258848,0.11545301,0.27168098,0.7131559,4.0
891,0.68580997,0.59540004,0.64535034,0.72912204,0.7027329,0.20878726,0.08927122,0.11625364,0.22831436,0.19581613,0.45905453,1.0,4.0
892,0.8235369,0.5285176,0.40707797,0.8569827,0.8243024,0.1912346,0.16766834,0.29971445,0.4961347,0.4981073,0.65425366,1.0,4.0
893,0.3607202,0.24134798,0.2275449,1.0,0.71375215,0.113778934,0.11899644,0.19713585,0.27717456,0.30240262,0.32956555,0.39174452,4.0
894,0.14018236,0.12744379,0.2548208,1.0,0.6064833,0.09396532,0.08209783,0.10250399,0.1107874,0.105622314,0.11861383,0.13806826,4.0
895,0.19487879,0.28953364,0.3048315,0.98873436,1.0,0.21612653,0.11092344,0.21151483,0.30413395,0.14485307,0.27506927,0.25664914,4.0
896,0.5908785,0.8723731,0.5634358,1.0,0.6303021,0.31527218,0.13355505,0.28711087,0.7390584,0.3948387,0.8856819,0.703558,4.0
897,0.51734287,0.9275724,0.59367913,0.91622084,0.31331298,0.1305353,0.081702076,0.13338946,0.42745146,0.3086319,1.0,0.4954258,4.0
898,0.29279155,0.5789679,0.44557166,1.0,0.32415769,0.077004865,0.09060425,0.0946845,0.20005207,0.1709107,0.7323968,0.2653681,4.0
899,0.18157366,0.33622956,0.40984654,1.0,0.24707538,0.059932128,0.09220937,0.09809703,0.122410595,0.120700195,0.5729845,0.2012846,4.0
900,0.081169404,0.13180354,0.49692148,1.0,0.22446083,0.045582276,0.0773448,0.12208015,0.15626395,0.100733094,0.24121879,0.08667645,4.0
901,0.081877805,0.16543232,0.80012023,1.0,0.18094467,0.036905047,0.08523067,0.12694849,0.21689127,0.097404346,0.09186117,0.06627378,4.0
902,0.40303317,0.6304131,1.0,0.7466134,0.17366423,0.045639485,0.07280703,0.15170866,0.42678866,0.12575382,0.13441421,0.27748594,4.0
903,0.6823063,0.6979976,0.4038136,0.23896804,0.24249728,0.08832988,0.09133687,0.14458884,0.33980745,0.19529934,0.5846574,1.0,4.0
904,0.6370533,1.0,0.76863956,0.31547576,0.24966745,0.45957038,0.26007876,0.15580764,0.2916916,0.24802576,0.31980646,0.4037111,4.0
905,0.57787883,1.0,0.8786083,0.3964955,0.36569235,0.726384,0.49473166,0.45955426,0.9115851,0.75951594,0.6052398,0.6744985,0.0
906,0.5428176,1.0,0.71783143,0.41559958,0.31309047,0.38908958,0.271796,0.28409415,0.8640129,0.5968161,0.2711348,0.45480606,4.0
907,0.69695467,1.0,0.47890896,0.23047757,0.18311721,0.16120173,0.2014363,0.3210524,0.8596265,0.7761006,0.7244743,0.804002,4.0
908,0.3455531,0.80254656,0.3005953,0.2796872,0.52544457,0.6796417,0.82863784,0.96718496,1.0,0.63508934,0.39273754,0.30455858,4.0
909,0.69525665,1.0,0.7788351,0.84409606,0.8593821,0.7264614,0.45344135,0.3551794,0.2720268,0.12083253,0.20405337,0.28422114,4.0
910,1.0,0.784853,0.68906385,0.67740864,0.3891266,0.15532278,0.10130373,0.17211293,0.16305646,0.2003573,0.42832804,0.6470024,4.0
911,1.0,0.5322545,0.29434994,0.29994577,0.20023432,0.084460095,0.14093257,0.3090429,0.37256587,0.42172095,0.5498794,0.73239666,4.0
912,1.0,0.78232175,0.2516059,0.2909484,0.24539067,0.11214878,0.1742385,0.40341973,0.5313779,0.49159318,0.5286328,0.6248784,4.0
913,0.5919918,1.0,0.49043885,0.4368388,0.32214093,0.15528288,0.15559675,0.2683882,0.48359853,0.38165802,0.32504046,0.37886214,4.0
914,0.38061562,1.0,0.8069282,0.89887834,0.74838847,0.3165828,0.19037539,0.30469692,0.57393473,0.4017829,0.23746239,0.3784154,4.0
915,0.7205904,1.0,0.60577786,0.8766878,0.5304755,0.2865601,0.14241037,0.2724769,0.44689673,0.26976097,0.2789988,0.5537008,4.0
916,0.83819485,1.0,0.48805988,0.6579339,0.25074694,0.13407008,0.09294813,0.19804697,0.31964523,0.13836384,0.24918315,0.4852515,4.0
917,0.7866977,1.0,0.5750851,0.7724072,0.23256357,0.10730331,0.0740514,0.1446705,0.33259067,0.11722228,0.22376718,0.42395544,4.0
918,0.6243905,0.73794544,0.5693312,1.0,0.2804396,0.108492285,0.058072258,0.10799964,0.23366249,0.11081666,0.23243824,0.3555722,4.0
919,0.22364256,0.2844889,0.30757883,1.0,0.27778915,0.09009431,0.056158323,0.152194,0.29651177,0.09342507,0.08499159,0.11430999,4.0
920,0.2141536,0.34445208,0.3044981,1.0,0.24485423,0.08825885,0.05981265,0.21997353,0.43707108,0.101141825,0.080412686,0.102429986,4.0
921,0.3346943,0.6888587,0.31961757,1.0,0.29196474,0.26318094,0.089964435,0.2608022,0.6193992,0.1093755,0.13964836,0.19903946,4.0
922,0.23432374,0.7225654,0.27722195,1.0,0.2772564,0.27330408,0.046813603,0.17413494,0.6984366,0.094763294,0.11074591,0.16304003,4.0
923,0.5254492,0.81526095,0.56661826,1.0,0.3421144,0.2842278,0.24085328,0.36244017,0.85880685,0.3890125,0.38613167,0.41516238,4.0
924,0.8074008,0.69652927,0.8173835,0.8126985,0.59272784,0.5526626,0.6944945,0.6411073,0.8755297,0.8835088,1.0,0.91563076,1.0
925,0.61347973,0.988532,1.0,0.8119081,0.6824364,0.58964694,0.49075076,0.43349993,0.5371061,0.525592,0.62666357,0.5657156,4.0
926,0.9703599,1.0,0.6928421,0.49982545,0.40744758,0.2849001,0.18438034,0.26736683,0.5357579,0.71270084,0.9398466,0.97218555,4.0
927,0.3001215,0.25605446,0.16258867,0.22063257,0.40576175,0.5650191,0.7895455,0.97018445,1.0,0.88248473,0.6558494,0.4359067,4.0
928,0.255918,0.48331505,0.7214618,0.88060087,1.0,0.991772,0.704654,0.4950699,0.29893312,0.18882754,0.18865713,0.17982805,4.0
929,0.65176827,0.7428236,0.9435873,1.0,0.49751583,0.2279411,0.13501254,0.11535379,0.11805151,0.18053687,0.47690505,0.5543326,4.0
930,1.0,0.7030747,0.4937263,0.5073449,0.24191473,0.11575619,0.14868766,0.2751478,0.42224467,0.5260416,0.82484,0.98518455,4.0
931,0.98010707,0.65220493,0.29151317,0.19892603,0.12728709,0.12804347,0.26105496,0.51294625,0.7449135,0.8089282,0.88845885,1.0,4.0
932,1.0,0.87319267,0.5900485,0.45256224,0.33675823,0.30612028,0.37517354,0.58671683,0.82012504,0.8076695,0.8485515,0.97522634,4.0
933,0.59027994,0.706806,0.58669484,1.0,0.9100762,0.5579774,0.3125843,0.5030863,0.9119424,0.40250173,0.31557944,0.5489499,4.0
934,0.66252047,0.778812,0.51206976,0.87501615,0.86213946,0.4581487,0.16183133,0.39951915,1.0,0.34817708,0.27206254,0.6856503,3.0
935,0.7145375,1.0,0.5550154,0.70461136,0.3780279,0.2039614,0.080593534,0.24756107,0.77020186,0.23848695,0.23980518,0.5599428,4.0
936,0.6351933,1.0,0.5648716,0.63318926,0.18974054,0.10974683,0.05329471,0.143572,0.45156845,0.12924588,0.156506,0.36524728,4.0
937,0.6164232,1.0,0.6357213,0.64611363,0.19015951,0.10928274,0.06572751,0.14055564,0.36042973,0.13369115,0.1713813,0.35733238,4.0
938,0.5727783,1.0,0.7876952,0.8356149,0.2899749,0.15056252,0.13305879,0.3795365,0.838685,0.4579954,0.40812656,0.47948343,4.0
939,0.42756248,0.73202676,0.7268939,1.0,0.3280565,0.12749092,0.13946374,0.49193165,0.9516168,0.5009173,0.4743905,0.5402429,4.0
940,0.5195594,1.0,0.678676,0.94057906,0.28685698,0.0907149,0.11747688,0.34833267,0.8497378,0.4958445,0.6118576,0.72887266,4.0
941,0.6077378,1.0,0.46195805,0.31065115,0.10346787,0.046173796,0.059552364,0.18273517,0.4693937,0.35046095,0.64923435,0.7927593,4.0
942,0.7051107,1.0,0.57005656,0.41391027,0.3810712,0.35249645,0.3221424,0.4126889,0.53042835,0.47228396,0.76351523,0.9525233,4.0
943,0.67014825,1.0,0.49354538,0.41335163,0.4831858,0.46971294,0.46807835,0.5832176,0.7215496,0.68306565,0.57265943,0.5210848,4.0
944,0.64136744,1.0,0.40866435,0.29442155,0.30980808,0.30872366,0.26621544,0.3036497,0.49376366,0.38887158,0.32615483,0.29412487,2.0
945,0.94617987,1.0,0.47707278,0.3497481,0.25733724,0.1636804,0.13494746,0.26125652,0.5263706,0.50326514,0.69432104,0.54367495,4.0
946,0.8159031,0.5034482,0.26875994,0.24022031,0.30574694,0.39804336,0.6517598,1.0,0.95731694,0.8021308,0.7293989,0.47400945,4.0
947,0.8717556,1.0,0.9370121,0.95955145,0.9946383,0.8989423,0.6130453,0.53689367,0.35764563,0.1970364,0.22974712,0.3494488,4.0
948,0.9258046,1.0,0.81017005,0.71342105,0.41396207,0.18976611,0.095214434,0.09358611,0.112718776,0.1099293,0.2882162,0.4919463,4.0
949,1.0,0.9270765,0.33083913,0.22038263,0.118794054,0.050941296,0.05294367,0.09648074,0.1610665,0.20309955,0.335047,0.5159875,4.0
950,0.84712213,1.0,0.21828148,0.05879618,0.041575145,0.048311334,0.09088487,0.17896043,0.26037645,0.28248963,0.32029122,0.38606423,4.0
951,0.8397257,1.0,0.26285422,0.106332056,0.084365115,0.07970375,0.097464964,0.15497874,0.1974043,0.19541179,0.20927197,0.27466685,4.0
952,1.0,0.6382125,0.17271295,0.21743566,0.20946093,0.14404242,0.086542234,0.108232535,0.13951541,0.08108461,0.079926886,0.27611762,4.0
953,1.0,0.59730923,0.14329737,0.29396194,0.2975658,0.16705962,0.07520371,0.1286917,0.26531506,0.10708211,0.09519389,0.3859178,4.0
954,1.0,0.7552088,0.08687584,0.11768572,0.09319384,0.06304868,0.029582832,0.0567602,0.16490728,0.055307973,0.06344267,0.2639778,4.0
955,1.0,0.81875616,0.06919746,0.051765192,0.026138157,0.02433829,0.013501234,0.027430793,0.08046922,0.019119909,0.022526473,0.14811197,4.0
956,1.0,0.95996237,0.10049129,0.05406912,0.020921612,0.016414635,0.0077098766,0.015596455,0.058383215,0.014848228,0.012704562,0.114057176,4.0
957,0.5321098,1.0,0.22458315,0.08842421,0.034100518,0.024372563,0.023383914,0.041217558,0.11619261,0.047961496,0.027406143,0.06275837,4.0
958,0.3625587,1.0,0.32536003,0.14670753,0.050977442,0.046573598,0.03427944,0.097951695,0.20707588,0.056847095,0.03964951,0.07043019,4.0
959,0.41304848,1.0,0.30244818,0.09899004,0.033916768,0.030970193,0.017194005,0.103810795,0.30183017,0.061061975,0.04465675,0.101685144,4.0
960,0.6383059,1.0,0.26410693,0.07991735,0.025171816,0.015081903,0.010276602,0.056476414,0.18227975,0.053544227,0.05594867,0.15572844,4.0
961,0.94665956,1.0,0.22298717,0.0965787,0.03715629,0.015118022,0.009403967,0.020029949,0.05133562,0.03554883,0.048041448,0.17493792,4.0
962,0.97518015,1.0,0.44243163,0.45127004,0.34107572,0.24084271,0.22758237,0.27526018,0.4533916,0.4258771,0.45543763,0.5617461,4.0
963,0.76726425,1.0,0.66994315,0.6503445,0.56213933,0.4294695,0.36297673,0.36229557,0.5041085,0.47353685,0.56325734,0.63098013,1.0
964,0.83796805,1.0,0.47967303,0.3372073,0.24706732,0.13920252,0.08095994,0.096641965,0.14616665,0.20319113,0.3241271,0.41045523,4.0
965,0.7682985,1.0,0.23990802,0.11857841,0.1705757,0.20451753,0.30413815,0.4238571,0.5425221,0.56823456,0.536349,0.43086103,4.0
966,0.55349815,1.0,0.35347426,0.2980686,0.43724462,0.49784288,0.45001584,0.40498614,0.28996074,0.18626672,0.105760925,0.09132964,4.0
967,0.5774087,1.0,0.530373,0.42175502,0.27838874,0.17255948,0.0917813,0.054381553,0.042208117,0.04494759,0.113926105,0.17207026,4.0
968,0.69982296,1.0,0.35738987,0.20126458,0.10368321,0.04993456,0.041432433,0.06178417,0.09832594,0.1337294,0.22550078,0.32028884,4.0
969,0.7170546,1.0,0.23983678,0.06416205,0.028766507,0.033332832,0.07764421,0.15831275,0.23099823,0.26091933,0.3006072,0.36269844,4.0
970,0.6385497,1.0,0.8066491,0.48617697,0.19617806,0.1013096,0.13805315,0.23840633,0.3299954,0.36581066,0.39140254,0.45584562,4.0
971,0.13425493,0.21392527,0.42828113,1.0,0.58365464,0.11110717,0.064929046,0.10805986,0.11485006,0.09065012,0.09236354,0.11003106,4.0
972,0.38624996,0.46575382,0.30790272,1.0,0.851474,0.2319093,0.09276576,0.17479916,0.28162673,0.1203573,0.09080467,0.2223062,4.0
973,0.73527795,1.0,0.53693974,0.57122576,0.3591959,0.17516522,0.07215965,0.1520736,0.43521398,0.15415968,0.10706289,0.3103215,4.0
974,0.78285396,1.0,0.4257882,0.3882752,0.16139373,0.10137408,0.05705336,0.118872866,0.37555078,0.20074412,0.1419675,0.30394784,4.0
975,0.6883457,1.0,0.5965595,0.64504117,0.18139791,0.08035298,0.05485072,0.114097536,0.25967112,0.20552005,0.19098127,0.3709145,4.0
976,0.6137761,1.0,0.6248487,0.82718337,0.27368626,0.1058324,0.115923814,0.23634404,0.4856578,0.4294857,0.4062745,0.43434447,4.0
977,0.5184679,0.959547,0.58057725,1.0,0.33506387,0.1398837,0.18728913,0.3626924,0.76173806,0.54935324,0.43598774,0.426655,4.0
978,0.5292757,1.0,0.44025278,0.8712546,0.30925635,0.16059417,0.23927993,0.37261894,0.5360392,0.33825052,0.2859378,0.35439795,4.0
979,0.47271046,1.0,0.32631668,0.5682442,0.19550523,0.09246541,0.11751801,0.236394,0.37233725,0.20646726,0.19391966,0.24555631,4.0
980,0.6106618,1.0,0.32626885,0.48300517,0.14993414,0.0820242,0.07598342,0.10243009,0.16747248,0.124276385,0.16092494,0.22104119,4.0
981,0.73739934,1.0,0.47747004,0.5232413,0.3925627,0.2443617,0.3639149,0.39681697,0.43025276,0.6208757,0.6479555,0.5062524,4.0
982,0.5473791,0.91670364,0.47014713,0.50730944,0.8375785,1.0,0.62762403,0.46107602,0.5038842,0.56234664,0.48725992,0.33975816,3.0
983,0.55061275,0.62919736,0.41339394,0.34089774,0.7787386,1.0,0.2658525,0.14180994,0.19519189,0.2055732,0.25128913,0.4548809,4.0
984,0.592751,0.3348441,0.16053157,0.24456677,0.59906393,0.4413873,0.3074716,0.41915098,0.5846382,0.5881447,0.6220494,1.0,4.0
985,0.23523074,0.31114164,0.39498755,0.8660752,1.0,0.952765,0.88619345,0.8748451,0.6168835,0.41472408,0.46887878,0.5222989,4.0
986,0.47703496,0.7461528,0.8339442,1.0,0.6772606,0.47779056,0.2900505,0.23282763,0.15004069,0.13658905,0.47562996,0.4026055,4.0
987,0.8873922,1.0,0.55381113,0.6064771,0.5634477,0.16490816,0.09976347,0.1951236,0.32274923,0.29866457,0.7574495,0.9492825,4.0
988,0.7389735,0.74117774,0.33575794,0.30107814,0.601779,0.15998238,0.07911136,0.17542833,0.29094884,0.28475496,0.45356664,1.0,4.0
989,0.7262182,0.6107062,0.36728957,0.3576085,0.7479467,0.19019808,0.08617266,0.16084275,0.23764642,0.2637827,0.40483606,1.0,4.0
990,0.4963077,0.49583718,0.52573323,0.9002042,1.0,0.22548717,0.097508684,0.120452985,0.15179218,0.13919045,0.32908347,0.8191515,4.0
991,0.29955357,0.38872063,0.5209741,1.0,0.40667927,0.15924126,0.09443765,0.15865692,0.2818987,0.15729536,0.20317239,0.34208027,4.0
992,0.30055362,0.36819473,0.5277651,1.0,0.3199416,0.13441372,0.078548975,0.106722675,0.232662,0.14375363,0.18889932,0.296352,4.0
993,0.28275517,0.45879012,0.35099086,1.0,0.38287905,0.16806337,0.077050194,0.09866327,0.26490888,0.090847984,0.15980318,0.23702787,4.0
994,0.20667507,0.4777594,0.16185963,1.0,0.87550044,0.24341588,0.04722299,0.082808435,0.30772468,0.05970122,0.08480179,0.13880627,4.0
995,0.20775628,0.54150075,0.24845585,1.0,0.7322113,0.25312728,0.066895545,0.15368165,0.552061,0.18473724,0.11713381,0.15043019,4.0
996,0.3935625,0.72326,0.5389183,0.83868974,0.32007787,0.18448961,0.11452271,0.3206461,1.0,0.44557232,0.17770785,0.22648504,4.0
997,0.56668496,1.0,0.5981998,0.560354,0.18538165,0.09414596,0.05666391,0.17820208,0.47323278,0.19397463,0.10576558,0.2498529,4.0
998,0.5785275,1.0,0.5519576,0.3122724,0.10109703,0.03898725,0.020923207,0.07263776,0.14695238,0.066644214,0.087957025,0.2637029,4.0
999,0.68840843,1.0,0.71494114,0.46087098,0.1644275,0.055501044,0.022699159,0.052795857,0.11301389,0.08366474,0.14496739,0.37652564,4.0
1000,1.0,0.93178463,0.8494224,0.80708396,0.6324526,0.5588478,0.6405935,0.6362553,0.77232707,0.8832109,0.92435896,0.9760573,4.0
1001,0.6513437,0.69096696,0.69668114,0.7099554,0.62154686,0.6237221,0.6808288,0.6230012,0.84250224,1.0,0.9391401,0.7417859,3.0
1002,0.7628666,1.0,0.8740028,0.69939613,0.5431382,0.37529632,0.24067149,0.24093798,0.31327456,0.4039348,0.5079289,0.5926573,4.0
1003,0.8014245,0.5985074,0.35589513,0.2571764,0.27590597,0.25294584,0.33466092,0.50536454,0.7964603,0.9319895,1.0,0.9141955,4.0
1004,0.17067161,0.19841753,0.27870944,0.41683143,0.70474285,0.87447315,0.96452594,1.0,0.80642384,0.586202,0.36098677,0.23474039,4.0
1005,0.3964562,0.6285293,0.9450313,1.0,0.9247734,0.7439651,0.41303515,0.24309935,0.18626158,0.118273504,0.16574839,0.2768769,4.0
1006,0.92226785,1.0,0.7994968,0.5976757,0.4332804,0.24866983,0.13686672,0.21219683,0.4476494,0.3239656,0.4580023,0.7474221,4.0
1007,0.9686608,1.0,0.4128823,0.16403322,0.16110042,0.11316586,0.16804741,0.39733243,0.7204061,0.6019675,0.63833976,0.8733512,4.0
1008,1.0,0.95162076,0.6093131,0.35724762,0.22920519,0.13395245,0.17150223,0.3208724,0.48937052,0.52341145,0.63758814,0.92258567,4.0
1009,1.0,0.99328476,0.89268094,0.7228066,0.4197238,0.20803417,0.1608156,0.21195805,0.30716315,0.35471132,0.53091174,0.87481236,4.0
1010,0.4743754,0.4716468,0.59288543,1.0,0.5804589,0.40334052,0.27277094,0.3793223,0.7935033,0.44025844,0.51721185,0.51590115,4.0
1011,0.29372582,0.29698166,0.37626767,1.0,0.5424889,0.27982363,0.17627466,0.27739745,0.669823,0.34893408,0.5048906,0.43900105,1.0
1012,0.3180172,0.46053967,0.42174107,1.0,0.41277215,0.1718878,0.10433275,0.14239523,0.43702647,0.18616134,0.2929982,0.32647538,4.0
1013,0.4432333,1.0,0.42808828,0.86825144,0.33398384,0.19710326,0.10629029,0.2175494,0.77968484,0.18450068,0.16921514,0.27223969,4.0
1014,0.39534795,1.0,0.40228263,0.52458054,0.17453009,0.098515116,0.075854965,0.1577411,0.46008915,0.17765632,0.16684131,0.21536773,4.0
1015,0.63304114,1.0,0.63446635,0.47306955,0.26818532,0.20650928,0.16296975,0.32699287,0.6570408,0.44381306,0.30579302,0.37877783,4.0
1016,0.59521395,1.0,0.6089915,0.33782706,0.15059802,0.104337625,0.060887467,0.17842518,0.41104117,0.21091641,0.15860036,0.30926603,4.0
1017,0.55306536,1.0,0.5720395,0.2786194,0.11447684,0.038456127,0.023101378,0.07195613,0.16435792,0.086058,0.09858717,0.26862136,4.0
1018,0.6120499,1.0,0.6699767,0.36804992,0.14805605,0.042961713,0.020210061,0.04951156,0.11603389,0.07706514,0.12627485,0.34092596,4.0
1019,0.74066436,1.0,0.92297274,0.7950545,0.82388806,0.4935872,0.32199693,0.335834,0.3651517,0.39951375,0.6018507,0.7560388,4.0
1020,0.46488023,0.5702658,0.7278967,1.0,0.8828075,0.69741714,0.6269599,0.45553106,0.5072994,0.52704746,0.5681895,0.61047333,2.0
1021,0.1922887,0.33523637,0.5005474,0.7370614,1.0,0.5895597,0.2661009,0.15553133,0.19375588,0.15577775,0.17570837,0.23093207,4.0
1022,0.28277752,0.24969532,0.17531815,0.4917647,1.0,0.32139993,0.10166443,0.1351863,0.26936617,0.3122351,0.3602718,0.34399495,4.0
1023,0.08062042,0.10752824,0.17182228,0.6437477,1.0,0.44073984,0.40427965,0.42547992,0.37857398,0.3217437,0.2034824,0.12213578,4.0
1024,0.139239,0.2726378,0.43715078,0.83420205,1.0,0.4914844,0.30664992,0.17092097,0.08041818,0.06507981,0.08567544,0.11218711,4.0
1025,0.4487676,0.4739179,0.50454956,1.0,0.83192885,0.20554921,0.23715943,0.13348693,0.089601286,0.12813443,0.2754185,0.4148015,4.0
1026,0.5799953,0.39199492,0.22579663,0.84452176,1.0,0.14895938,0.22435363,0.26080728,0.32435355,0.36235267,0.4897176,0.63774455,4.0
